Component Id,Product Id,Component Name,Active Flag
3561,4,Category 5,1
3562,4,Category 6,1
3563,3,Category 7,1
3564,1,Category 1,1
3565,1,Category 2,1
3566,2,Category 3,1
3567,3,Category 4,1
3568,4,Category 5,1
3569,4,Category 6,1
3570,3,Category 7,1
3571,1,Category 1,1
3572,1,Category 2,1
3573,2,Category 3,1
3574,3,Category 4,1
3575,4,Category 5,1
3576,4,Category 6,1
3577,3,Category 7,1
3578,1,Category 1,1
3579,1,Category 2,1
3580,2,Category 3,1
3581,3,Category 4,1
3582,4,Category 5,1
3583,4,Category 6,1
3584,3,Category 7,1
3585,1,Category 1,1
3586,1,Category 2,1
3587,2,Category 3,1
3588,3,Category 4,1
3589,4,Category 5,1
3590,4,Category 6,1
3591,3,Category 7,1
3592,1,Category 1,1
3593,1,Category 2,1
3594,2,Category 3,1
3595,3,Category 4,1
3596,4,Category 5,1
3597,4,Category 6,1
3598,3,Category 7,1
3599,1,Category 1,1
3600,1,Category 2,1
3601,2,Category 3,1
3602,3,Category 4,1
3603,4,Category 5,1
3604,4,Category 6,1
3605,3,Category 7,1
3606,1,Category 1,1
3607,1,Category 2,1
3608,2,Category 3,1
3609,3,Category 4,1
3610,4,Category 5,1
3611,4,Category 6,1
3612,3,Category 7,1
3613,1,Category 1,1
3614,1,Category 2,1
3615,2,Category 3,1
3616,3,Category 4,1
3617,4,Category 5,1
3618,4,Category 6,1
3619,3,Category 7,1
3620,1,Category 1,1
3621,1,Category 2,1
3622,2,Category 3,1
3623,3,Category 4,1
3624,4,Category 5,1
3625,4,Category 6,1
3626,3,Category 7,1
3627,1,Category 1,1
3628,1,Category 2,1
3629,2,Category 3,1
3630,3,Category 4,1
3631,4,Category 5,1
3632,4,Category 6,1
3633,3,Category 7,1
3634,1,Category 1,1
3635,1,Category 2,1
3636,2,Category 3,1
3637,3,Category 4,1
3638,4,Category 5,1
3639,4,Category 6,1
3640,3,Category 7,1
3641,1,Category 1,1
3642,1,Category 2,1
3643,2,Category 3,1
3644,3,Category 4,1
3645,4,Category 5,1
3646,4,Category 6,1
3647,3,Category 7,1
3648,1,Category 1,1
3649,1,Category 2,1
3650,2,Category 3,1
3651,3,Category 4,1
3652,4,Category 5,1
3653,4,Category 6,1
3654,3,Category 7,1
3655,1,Category 1,1
3656,1,Category 2,1
3657,2,Category 3,1
3658,3,Category 4,1
3659,4,Category 5,1
3660,4,Category 6,1
3661,3,Category 7,1
3662,1,Category 1,1
3663,1,Category 2,1
3664,2,Category 3,1
3665,3,Category 4,1
3666,4,Category 5,1
3667,4,Category 6,1
3668,3,Category 7,1
3669,1,Category 1,1
3670,1,Category 2,1
3671,2,Category 3,1
3672,3,Category 4,1
3673,4,Category 5,1
3674,4,Category 6,1
3675,3,Category 7,1
3676,1,Category 1,1
3677,1,Category 2,1
3678,2,Category 3,1
3679,3,Category 4,1
3680,4,Category 5,1
3681,4,Category 6,1
3682,3,Category 7,1
3683,1,Category 1,1
3684,1,Category 2,1
3685,2,Category 3,1
3686,3,Category 4,1
3687,4,Category 5,1
3688,4,Category 6,1
3689,3,Category 7,1
3690,1,Category 1,1
3691,1,Category 2,1
3692,2,Category 3,1
3693,3,Category 4,1
3694,4,Category 5,1
3695,4,Category 6,1
3696,3,Category 7,1
3697,1,Category 1,1
3698,1,Category 2,1
3699,2,Category 3,1
3700,3,Category 4,1
3701,4,Category 5,1
3702,4,Category 6,1
3703,3,Category 7,1
3704,1,Category 1,1
3705,1,Category 2,1
3706,2,Category 3,1
3707,3,Category 4,1
3708,4,Category 5,1
3709,4,Category 6,1
3710,3,Category 7,1
3711,1,Category 1,1
3712,1,Category 2,1
3713,2,Category 3,1
3714,3,Category 4,1
3715,4,Category 5,1
3716,4,Category 6,1
3717,3,Category 7,1
3718,1,Category 1,1
3719,1,Category 2,1
3720,2,Category 3,1
3721,3,Category 4,1
3722,4,Category 5,1
3723,4,Category 6,1
3724,3,Category 7,1
3725,1,Category 1,1
3726,1,Category 2,1
3727,2,Category 3,1
3728,3,Category 4,1
3729,4,Category 5,1
3730,4,Category 6,1
3731,3,Category 7,1
3732,1,Category 1,1
3733,1,Category 2,1
3734,2,Category 3,1
3735,3,Category 4,1
3736,4,Category 5,1
3737,4,Category 6,1
3738,3,Category 7,1
3739,1,Category 1,1
3740,1,Category 2,1
3741,2,Category 3,1
3742,3,Category 4,1
3743,4,Category 5,1
3744,4,Category 6,1
3745,3,Category 7,1
3746,1,Category 1,1
3747,1,Category 2,1
3748,2,Category 3,1
3749,3,Category 4,1
3750,4,Category 5,1
3751,4,Category 6,1
3752,3,Category 7,1
3753,1,Category 1,1
3754,1,Category 2,1
3755,2,Category 3,1
3756,3,Category 4,1
3757,4,Category 5,1
3758,4,Category 6,1
3759,3,Category 7,1
3760,1,Category 1,1
3761,1,Category 2,1
3762,2,Category 3,1
3763,3,Category 4,1
3764,4,Category 5,1
3765,4,Category 6,1
3766,3,Category 7,1
3767,1,Category 1,1
3768,1,Category 2,1
3769,2,Category 3,1
3770,3,Category 4,1
3771,4,Category 5,1
3772,4,Category 6,1
3773,3,Category 7,1
3774,1,Category 1,1
3775,1,Category 2,1
3776,2,Category 3,1
3777,3,Category 4,1
3778,4,Category 5,1
3779,4,Category 6,1
3780,3,Category 7,1
3781,1,Category 1,1
3782,1,Category 2,1
3783,2,Category 3,1
3784,3,Category 4,1
3785,4,Category 5,1
3786,4,Category 6,1
3787,3,Category 7,1
3788,1,Category 1,1
3789,1,Category 2,1
3790,2,Category 3,1
3791,3,Category 4,1
3792,4,Category 5,1
3793,4,Category 6,1
3794,3,Category 7,1
3795,1,Category 1,1
3796,1,Category 2,1
3797,2,Category 3,1
3798,3,Category 4,1
3799,4,Category 5,1
3800,4,Category 6,1
3801,3,Category 7,1
3802,1,Category 1,1
3803,1,Category 2,1
3804,2,Category 3,1
3805,3,Category 4,1
3806,4,Category 5,1
3807,4,Category 6,1
3808,3,Category 7,1
3809,1,Category 1,1
3810,1,Category 2,1
3811,2,Category 3,1
3812,3,Category 4,1
3813,4,Category 5,1
3814,4,Category 6,1
3815,3,Category 7,1
3816,1,Category 1,1
3817,1,Category 2,1
3818,2,Category 3,1
3819,3,Category 4,1
3820,4,Category 5,1
3821,4,Category 6,1
3822,3,Category 7,1
3823,1,Category 1,1
3824,1,Category 2,1
3825,2,Category 3,1
3826,3,Category 4,1
3827,4,Category 5,1
3828,4,Category 6,1
3829,3,Category 7,1
3830,1,Category 1,1
3831,1,Category 2,1
3832,2,Category 3,1
3833,3,Category 4,1
3834,4,Category 5,1
3835,4,Category 6,1
3836,3,Category 7,1
3837,1,Category 1,1
3838,1,Category 2,1
3839,2,Category 3,1
3840,3,Category 4,1
3841,4,Category 5,1
3842,4,Category 6,1
3843,3,Category 7,1
3844,1,Category 1,1
3845,1,Category 2,1
3846,2,Category 3,1
3847,3,Category 4,1
3848,4,Category 5,1
3849,4,Category 6,1
3850,3,Category 7,1
3851,1,Category 1,1
3852,1,Category 2,1
3853,2,Category 3,1
3854,3,Category 4,1
3855,4,Category 5,1
3856,4,Category 6,1
3857,3,Category 7,1
3858,1,Category 1,1
3859,1,Category 2,1
3860,2,Category 3,1
3861,3,Category 4,1
3862,4,Category 5,1
3863,4,Category 6,1
3864,3,Category 7,1
3865,1,Category 1,1
3866,1,Category 2,1
3867,2,Category 3,1
3868,3,Category 4,1
3869,4,Category 5,1
3870,4,Category 6,1
3871,3,Category 7,1
3872,1,Category 1,1
3873,1,Category 2,1
3874,2,Category 3,1
3875,3,Category 4,1
3876,4,Category 5,1
3877,4,Category 6,1
3878,3,Category 7,1
3879,1,Category 1,1
3880,1,Category 2,1
3881,2,Category 3,1
3882,3,Category 4,1
3883,4,Category 5,1
3884,4,Category 6,1
3885,3,Category 7,1
3886,1,Category 1,1
3887,1,Category 2,1
3888,2,Category 3,1
3889,3,Category 4,1
3890,4,Category 5,1
3891,4,Category 6,1
3892,3,Category 7,1
3893,1,Category 1,1
3894,1,Category 2,1
3895,2,Category 3,1
3896,3,Category 4,1
3897,4,Category 5,1
3898,4,Category 6,1
3899,3,Category 7,1
3900,1,Category 1,1
3901,1,Category 2,1
3902,2,Category 3,1
3903,3,Category 4,1
3904,4,Category 5,1
3905,4,Category 6,1
3906,3,Category 7,1
3907,1,Category 1,1
3908,1,Category 2,1
3909,2,Category 3,1
3910,3,Category 4,1
3911,4,Category 5,1
3912,4,Category 6,1
3913,3,Category 7,1
3914,1,Category 1,1
3915,1,Category 2,1
3916,2,Category 3,1
3917,3,Category 4,1
3918,4,Category 5,1
3919,4,Category 6,1
3920,3,Category 7,1
3921,1,Category 1,1
3922,1,Category 2,1
3923,2,Category 3,1
3924,3,Category 4,1
3925,4,Category 5,1
3926,4,Category 6,1
3927,3,Category 7,1
3928,1,Category 1,1
3929,1,Category 2,1
3930,2,Category 3,1
3931,3,Category 4,1
3932,4,Category 5,1
3933,4,Category 6,1
3934,3,Category 7,1
3935,1,Category 1,1
3936,1,Category 2,1
3937,2,Category 3,1
3938,3,Category 4,1
3939,4,Category 5,1
3940,4,Category 6,1
3941,3,Category 7,1
3942,1,Category 1,1
3943,1,Category 2,1
3944,2,Category 3,1
3945,3,Category 4,1
3946,4,Category 5,1
3947,4,Category 6,1
3948,3,Category 7,1
3949,1,Category 1,1
3950,1,Category 2,1
3951,2,Category 3,1
3952,3,Category 4,1
3953,4,Category 5,1
3954,4,Category 6,1
3955,3,Category 7,1
3956,1,Category 1,1
3957,1,Category 2,1
3958,2,Category 3,1
3959,3,Category 4,1
3960,4,Category 5,1
3961,4,Category 6,1
3962,3,Category 7,1
3963,1,Category 1,1
3964,1,Category 2,1
3965,2,Category 3,1
3966,3,Category 4,1
3967,4,Category 5,1
3968,4,Category 6,1
3969,3,Category 7,1
3970,1,Category 1,1
3971,1,Category 2,1
3972,2,Category 3,1
3973,3,Category 4,1
3974,4,Category 5,1
3975,4,Category 6,1
3976,3,Category 7,1
3977,1,Category 1,1
3978,1,Category 2,1
3979,2,Category 3,1
3980,3,Category 4,1
3981,4,Category 5,1
3982,4,Category 6,1
3983,3,Category 7,1
3984,1,Category 1,1
3985,1,Category 2,1
3986,2,Category 3,1
3987,3,Category 4,1
3988,4,Category 5,1
3989,4,Category 6,1
3990,3,Category 7,1
3991,1,Category 1,1
3992,1,Category 2,1
3993,2,Category 3,1
3994,3,Category 4,1
3995,4,Category 5,1
3996,4,Category 6,1
3997,3,Category 7,1
3998,1,Category 1,1
3999,1,Category 2,1
4000,2,Category 3,1
4001,3,Category 4,1
4002,4,Category 5,1
4003,4,Category 6,1
4004,3,Category 7,1
4005,1,Category 1,1
4006,1,Category 2,1
4007,2,Category 3,1
4008,3,Category 4,1
4009,4,Category 5,1
4010,4,Category 6,1
4011,3,Category 7,1
4012,1,Category 1,1
4013,1,Category 2,1
4014,2,Category 3,1
4015,3,Category 4,1
4016,4,Category 5,1
4017,4,Category 6,1
4018,3,Category 7,1
4019,1,Category 1,1
4020,1,Category 2,1
4021,2,Category 3,1
4022,3,Category 4,1
4023,4,Category 5,1
4024,4,Category 6,1
4025,3,Category 7,1
4026,1,Category 1,1
4027,1,Category 2,1
4028,2,Category 3,1
4029,3,Category 4,1
4030,4,Category 5,1
4031,4,Category 6,1
4032,3,Category 7,1
4033,1,Category 1,1
4034,1,Category 2,1
4035,2,Category 3,1
4036,3,Category 4,1
4037,4,Category 5,1
4038,4,Category 6,1
4039,3,Category 7,1
4040,1,Category 1,1
4041,1,Category 2,1
4042,2,Category 3,1
4043,3,Category 4,1
4044,4,Category 5,1
4045,4,Category 6,1
4046,3,Category 7,1
4047,1,Category 1,1
4048,1,Category 2,1
4049,2,Category 3,1
4050,3,Category 4,1
4051,4,Category 5,1
4052,4,Category 6,1
4053,3,Category 7,1
4054,1,Category 1,1
4055,1,Category 2,1
4056,2,Category 3,1
4057,3,Category 4,1
4058,4,Category 5,1
4059,4,Category 6,1
4060,3,Category 7,1
4061,1,Category 1,1
4062,1,Category 2,1
4063,2,Category 3,1
4064,3,Category 4,1
4065,4,Category 5,1
4066,4,Category 6,1
4067,3,Category 7,1
4068,1,Category 1,1
4069,1,Category 2,1
4070,2,Category 3,1
4071,3,Category 4,1
4072,4,Category 5,1
4073,4,Category 6,1
4074,3,Category 7,1
4075,1,Category 1,1
4076,1,Category 2,1
4077,2,Category 3,1
4078,3,Category 4,1
4079,4,Category 5,1
4080,4,Category 6,1
4081,3,Category 7,1
4082,1,Category 1,1
4083,1,Category 2,1
4084,2,Category 3,1
4085,3,Category 4,1
4086,4,Category 5,1
4087,4,Category 6,1
4088,3,Category 7,1
4089,1,Category 1,1
4090,1,Category 2,1
4091,2,Category 3,1
4092,3,Category 4,1
4093,4,Category 5,1
4094,4,Category 6,1
4095,3,Category 7,1
4096,1,Category 1,1
4097,1,Category 2,1
4098,2,Category 3,1
4099,3,Category 4,1
4100,4,Category 5,1
4101,4,Category 6,1
4102,3,Category 7,1
4103,1,Category 1,1
4104,1,Category 2,1
4105,2,Category 3,1
4106,3,Category 4,1
4107,4,Category 5,1
4108,4,Category 6,1
4109,3,Category 7,1
4110,1,Category 1,1
4111,1,Category 2,1
4112,2,Category 3,1
4113,3,Category 4,1
4114,4,Category 5,1
4115,4,Category 6,1
4116,3,Category 7,1
4117,1,Category 1,1
4118,1,Category 2,1
4119,2,Category 3,1
4120,3,Category 4,1
4121,4,Category 5,1
4122,4,Category 6,1
4123,3,Category 7,1
4124,1,Category 1,1
4125,1,Category 2,1
4126,2,Category 3,1
4127,3,Category 4,1
4128,4,Category 5,1
4129,4,Category 6,1
4130,3,Category 7,1
4131,1,Category 1,1
4132,1,Category 2,1
4133,2,Category 3,1
4134,3,Category 4,1
4135,4,Category 5,1
4136,4,Category 6,1
4137,3,Category 7,1
4138,1,Category 1,1
4139,1,Category 2,1
4140,2,Category 3,1
4141,3,Category 4,1
4142,4,Category 5,1
4143,4,Category 6,1
4144,3,Category 7,1
4145,1,Category 1,1
4146,1,Category 2,1
4147,2,Category 3,1
4148,3,Category 4,1
4149,4,Category 5,1
4150,4,Category 6,1
4151,3,Category 7,1
4152,1,Category 1,1
4153,1,Category 2,1
4154,2,Category 3,1
4155,3,Category 4,1
4156,4,Category 5,1
4157,4,Category 6,1
4158,3,Category 7,1
4159,1,Category 1,1
4160,1,Category 2,1
4161,2,Category 3,1
4162,3,Category 4,1
4163,4,Category 5,1
4164,4,Category 6,1
4165,3,Category 7,1
4166,1,Category 1,1
4167,1,Category 2,1
4168,2,Category 3,1
4169,3,Category 4,1
4170,4,Category 5,1
4171,4,Category 6,1
4172,3,Category 7,1
4173,1,Category 1,1
4174,1,Category 2,1
4175,2,Category 3,1
4176,3,Category 4,1
4177,4,Category 5,1
4178,4,Category 6,1
4179,3,Category 7,1
4180,1,Category 1,1
4181,1,Category 2,1
4182,2,Category 3,1
4183,3,Category 4,1
4184,4,Category 5,1
4185,4,Category 6,1
4186,3,Category 7,1
4187,1,Category 1,1
4188,1,Category 2,1
4189,2,Category 3,1
4190,3,Category 4,1
4191,4,Category 5,1
4192,4,Category 6,1
4193,3,Category 7,1
4194,1,Category 1,1
4195,1,Category 2,1
4196,2,Category 3,1
4197,3,Category 4,1
4198,4,Category 5,1
4199,4,Category 6,1
4200,3,Category 7,1
4201,1,Category 1,1
4202,1,Category 2,1
4203,2,Category 3,1
4204,3,Category 4,1
4205,4,Category 5,1
4206,4,Category 6,1
4207,3,Category 7,1
4208,1,Category 1,1
4209,1,Category 2,1
4210,2,Category 3,1
4211,3,Category 4,1
4212,4,Category 5,1
4213,4,Category 6,1
4214,3,Category 7,1
4215,1,Category 1,1
4216,1,Category 2,1
4217,2,Category 3,1
4218,3,Category 4,1
4219,4,Category 5,1
4220,4,Category 6,1
4221,3,Category 7,1
4222,1,Category 1,1
4223,1,Category 2,1
4224,2,Category 3,1
4225,3,Category 4,1
4226,4,Category 5,1
4227,4,Category 6,1
4228,3,Category 7,1
4229,1,Category 1,1
4230,1,Category 2,1
4231,2,Category 3,1
4232,3,Category 4,1
4233,4,Category 5,1
4234,4,Category 6,1
4235,3,Category 7,1
4236,1,Category 1,1
4237,1,Category 2,1
4238,2,Category 3,1
4239,3,Category 4,1
4240,4,Category 5,1
4241,4,Category 6,1
4242,3,Category 7,1
4243,1,Category 1,1
4244,1,Category 2,1
4245,2,Category 3,1
4246,3,Category 4,1
4247,4,Category 5,1
4248,4,Category 6,1
4249,3,Category 7,1
4250,1,Category 1,1
4251,1,Category 2,1
4252,2,Category 3,1
4253,3,Category 4,1
4254,4,Category 5,1
4255,4,Category 6,1
4256,3,Category 7,1
4257,1,Category 1,1
4258,1,Category 2,1
4259,2,Category 3,1
4260,3,Category 4,1
4261,4,Category 5,1
4262,4,Category 6,1
4263,3,Category 7,1
4264,1,Category 1,1
4265,1,Category 2,1
4266,2,Category 3,1
4267,3,Category 4,1
4268,4,Category 5,1
4269,4,Category 6,1
4270,3,Category 7,1
4271,1,Category 1,1
4272,1,Category 2,1
4273,2,Category 3,1
4274,3,Category 4,1
4275,4,Category 5,1
4276,4,Category 6,1
4277,3,Category 7,1
4278,1,Category 1,1
4279,1,Category 2,1
4280,2,Category 3,1
4281,3,Category 4,1
4282,4,Category 5,1
4283,4,Category 6,1
4284,3,Category 7,1
4285,1,Category 1,1
4286,1,Category 2,1
4287,2,Category 3,1
4288,3,Category 4,1
4289,4,Category 5,1
4290,4,Category 6,1
4291,3,Category 7,1
4292,1,Category 1,1
4293,1,Category 2,1
4294,2,Category 3,1
4295,3,Category 4,1
4296,4,Category 5,1
4297,4,Category 6,1
4298,3,Category 7,1
4299,1,Category 1,1
4300,1,Category 2,1
4301,2,Category 3,1
4302,3,Category 4,1
4303,4,Category 5,1
4304,4,Category 6,1
4305,3,Category 7,1
4306,1,Category 1,1
4307,1,Category 2,1
4308,2,Category 3,1
4309,3,Category 4,1
4310,4,Category 5,1
4311,4,Category 6,1
4312,3,Category 7,1
4313,1,Category 1,1
4314,1,Category 2,1
4315,2,Category 3,1
4316,3,Category 4,1
4317,4,Category 5,1
4318,4,Category 6,1
4319,3,Category 7,1
4320,1,Category 1,1
4321,1,Category 2,1
4322,2,Category 3,1
4323,3,Category 4,1
4324,4,Category 5,1
4325,4,Category 6,1
4326,3,Category 7,1
4327,1,Category 1,1
4328,1,Category 2,1
4329,2,Category 3,1
4330,3,Category 4,1
4331,4,Category 5,1
4332,4,Category 6,1
4333,3,Category 7,1
4334,1,Category 1,1
4335,1,Category 2,1
4336,2,Category 3,1
4337,3,Category 4,1
4338,4,Category 5,1
4339,4,Category 6,1
4340,3,Category 7,1
4341,1,Category 1,1
4342,1,Category 2,1
4343,2,Category 3,1
4344,3,Category 4,1
4345,4,Category 5,1
4346,4,Category 6,1
4347,3,Category 7,1
4348,1,Category 1,1
4349,1,Category 2,1
4350,2,Category 3,1
4351,3,Category 4,1
4352,4,Category 5,1
4353,4,Category 6,1
4354,3,Category 7,1
4355,1,Category 1,1
4356,1,Category 2,1
4357,2,Category 3,1
4358,3,Category 4,1
4359,4,Category 5,1
4360,4,Category 6,1
4361,3,Category 7,1
4362,1,Category 1,1
4363,1,Category 2,1
4364,2,Category 3,1
4365,3,Category 4,1
4366,4,Category 5,1
4367,4,Category 6,1
4368,3,Category 7,1
4369,1,Category 1,1
4370,1,Category 2,1
4371,2,Category 3,1
4372,3,Category 4,1
4373,4,Category 5,1
4374,4,Category 6,1
4375,3,Category 7,1
4376,1,Category 1,1
4377,1,Category 2,1
4378,2,Category 3,1
4379,3,Category 4,1
4380,4,Category 5,1
4381,4,Category 6,1
4382,3,Category 7,1
4383,1,Category 1,1
4384,1,Category 2,1
4385,2,Category 3,1
4386,3,Category 4,1
4387,4,Category 5,1
4388,4,Category 6,1
4389,3,Category 7,1
4390,1,Category 1,1
4391,1,Category 2,1
4392,2,Category 3,1
4393,3,Category 4,1
4394,4,Category 5,1
4395,4,Category 6,1
4396,3,Category 7,1
4397,1,Category 1,1
4398,1,Category 2,1
4399,2,Category 3,1
4400,3,Category 4,1
4401,4,Category 5,1
4402,4,Category 6,1
4403,3,Category 7,1
4404,1,Category 1,1
4405,1,Category 2,1
4406,2,Category 3,1
4407,3,Category 4,1
4408,4,Category 5,1
4409,4,Category 6,1
4410,3,Category 7,1
4411,1,Category 1,1
4412,1,Category 2,1
4413,2,Category 3,1
4414,3,Category 4,1
4415,4,Category 5,1
4416,4,Category 6,1
4417,3,Category 7,1
4418,1,Category 1,1
4419,1,Category 2,1
4420,2,Category 3,1
4421,3,Category 4,1
4422,4,Category 5,1
4423,4,Category 6,1
4424,3,Category 7,1
4425,1,Category 1,1
4426,1,Category 2,1
4427,2,Category 3,1
4428,3,Category 4,1
4429,4,Category 5,1
4430,4,Category 6,1
4431,3,Category 7,1
4432,1,Category 1,1
4433,1,Category 2,1
4434,2,Category 3,1
4435,3,Category 4,1
4436,4,Category 5,1
4437,4,Category 6,1
4438,3,Category 7,1
4439,1,Category 1,1
4440,1,Category 2,1
4441,2,Category 3,1
4442,3,Category 4,1
4443,4,Category 5,1
4444,4,Category 6,1
4445,3,Category 7,1
4446,1,Category 1,1
4447,1,Category 2,1
4448,2,Category 3,1
4449,3,Category 4,1
4450,4,Category 5,1
4451,4,Category 6,1
4452,3,Category 7,1
4453,1,Category 1,1
4454,1,Category 2,1
4455,2,Category 3,1
4456,3,Category 4,1
4457,4,Category 5,1
4458,4,Category 6,1
4459,3,Category 7,1
4460,1,Category 1,1
4461,1,Category 2,1
4462,2,Category 3,1
4463,3,Category 4,1
4464,4,Category 5,1
4465,4,Category 6,1
4466,3,Category 7,1
4467,1,Category 1,1
4468,1,Category 2,1
4469,2,Category 3,1
4470,3,Category 4,1
4471,4,Category 5,1
4472,4,Category 6,1
4473,3,Category 7,1
4474,1,Category 1,1
4475,1,Category 2,1
4476,2,Category 3,1
4477,3,Category 4,1
4478,4,Category 5,1
4479,4,Category 6,1
4480,3,Category 7,1
4481,1,Category 1,1
4482,1,Category 2,1
4483,2,Category 3,1
4484,3,Category 4,1
4485,4,Category 5,1
4486,4,Category 6,1
4487,3,Category 7,1
4488,1,Category 1,1
4489,1,Category 2,1
4490,2,Category 3,1
4491,3,Category 4,1
4492,4,Category 5,1
4493,4,Category 6,1
4494,3,Category 7,1
4495,1,Category 1,1
4496,1,Category 2,1
4497,2,Category 3,1
4498,3,Category 4,1
4499,4,Category 5,1
4500,4,Category 6,1
4501,3,Category 7,1
4502,1,Category 1,1
4503,1,Category 2,1
4504,2,Category 3,1
4505,3,Category 4,1
4506,4,Category 5,1
4507,4,Category 6,1
4508,3,Category 7,1
4509,1,Category 1,1
4510,1,Category 2,1
4511,2,Category 3,1
4512,3,Category 4,1
4513,4,Category 5,1
4514,4,Category 6,1
4515,3,Category 7,1
4516,1,Category 1,1
4517,1,Category 2,1
4518,2,Category 3,1
4519,3,Category 4,1
4520,4,Category 5,1
4521,4,Category 6,1
4522,3,Category 7,1
4523,1,Category 1,1
4524,1,Category 2,1
4525,2,Category 3,1
4526,3,Category 4,1
4527,4,Category 5,1
4528,4,Category 6,1
4529,3,Category 7,1
4530,1,Category 1,1
4531,1,Category 2,1
4532,2,Category 3,1
4533,3,Category 4,1
4534,4,Category 5,1
4535,4,Category 6,1
4536,3,Category 7,1
4537,1,Category 1,1
4538,1,Category 2,1
4539,2,Category 3,1
4540,3,Category 4,1
4541,4,Category 5,1
4542,4,Category 6,1
4543,3,Category 7,1
4544,1,Category 1,1
4545,1,Category 2,1
4546,2,Category 3,1
4547,3,Category 4,1
4548,4,Category 5,1
4549,4,Category 6,1
4550,3,Category 7,1
4551,1,Category 1,1
4552,1,Category 2,1
4553,2,Category 3,1
4554,3,Category 4,1
4555,4,Category 5,1
4556,4,Category 6,1
4557,3,Category 7,1
4558,1,Category 1,1
4559,1,Category 2,1
4560,2,Category 3,1
4561,3,Category 4,1
4562,4,Category 5,1
4563,4,Category 6,1
4564,3,Category 7,1
4565,1,Category 1,1
4566,1,Category 2,1
4567,2,Category 3,1
4568,3,Category 4,1
4569,4,Category 5,1
4570,4,Category 6,1
4571,3,Category 7,1
4572,1,Category 1,1
4573,1,Category 2,1
4574,2,Category 3,1
4575,3,Category 4,1
4576,4,Category 5,1
4577,4,Category 6,1
4578,3,Category 7,1
4579,1,Category 1,1
4580,1,Category 2,1
4581,2,Category 3,1
4582,3,Category 4,1
4583,4,Category 5,1
4584,4,Category 6,1
4585,3,Category 7,1
4586,1,Category 1,1
4587,1,Category 2,1
4588,2,Category 3,1
4589,3,Category 4,1
4590,4,Category 5,1
4591,4,Category 6,1
4592,3,Category 7,1
4593,1,Category 1,1
4594,1,Category 2,1
4595,2,Category 3,1
4596,3,Category 4,1
4597,4,Category 5,1
4598,4,Category 6,1
4599,3,Category 7,1
4600,1,Category 1,1
4601,1,Category 2,1
4602,2,Category 3,1
4603,3,Category 4,1
4604,4,Category 5,1
4605,4,Category 6,1
4606,3,Category 7,1
4607,1,Category 1,1
4608,1,Category 2,1
4609,2,Category 3,1
4610,3,Category 4,1
4611,4,Category 5,1
4612,4,Category 6,1
4613,3,Category 7,1
4614,1,Category 1,1
4615,1,Category 2,1
4616,2,Category 3,1
4617,3,Category 4,1
4618,4,Category 5,1
4619,4,Category 6,1
4620,3,Category 7,1
4621,1,Category 1,1
4622,1,Category 2,1
4623,2,Category 3,1
4624,3,Category 4,1
4625,4,Category 5,1
4626,4,Category 6,1
4627,3,Category 7,1
4628,1,Category 1,1
4629,1,Category 2,1
4630,2,Category 3,1
4631,3,Category 4,1
4632,4,Category 5,1
4633,4,Category 6,1
4634,3,Category 7,1
4635,1,Category 1,1
4636,1,Category 2,1
4637,2,Category 3,1
4638,3,Category 4,1
4639,4,Category 5,1
4640,4,Category 6,1
4641,3,Category 7,1
4642,1,Category 1,1
4643,1,Category 2,1
4644,2,Category 3,1
4645,3,Category 4,1
4646,4,Category 5,1
